Customer ID,Credit_Amount,Gender,Academic_Qualification,Marital,Age_Years,Repayment_Status_Jan,Repayment_Status_Feb,Repayment_Status_March,Repayment_Status_April,Repayment_Status_May,Repayment_Status_June,Jan_Bill_Amount,Feb_Bill_Amount,March_Bill_Amount,April_Bill_Amount,May_Bill_Amount,June_Bill_Amount,Previous_Payment_Jan,Previous_Payment_Feb,Previous_Payment_March,Previous_Payment_April,Previous_Payment_May,Previous_Payment_June,Default_Payment
26527,60000,2,3,2,52,0,0,0,0,2,0,60350,50585,62257,62697,60816,61685,3167,2473,6095,0,1936,1850,0
26528,490000,2,2,1,52,0,0,0,0,0,0,7357,3778,22595,755,7000,0,3779,22595,762,7000,0,4341,0
26529,230000,2,2,1,56,0,0,0,0,0,0,30533,3381,2580,49320,6380,7184,3391,2570,59552,5390,7195,13250,1
26530,70000,2,2,1,53,0,0,0,0,0,0,73339,71110,69843,70934,70405,71004,3900,3200,2900,3458,3800,2901,0
26531,60000,2,3,1,55,3,2,0,0,0,0,74786,71575,63822,63729,63807,57482,0,9400,2271,3435,3087,2142,1
26532,30000,2,6,1,59,0,0,0,0,0,0,30439,38331,29026,7946,8114,8382,1491,2276,1152,300,500,370,0
26533,70000,2,2,1,62,0,0,0,0,0,0,57373,55358,56333,29299,28524,28764,3967,2702,1500,1100,1100,1150,0
26534,450000,2,3,1,56,1,0,0,0,0,0,-4,831,-3,646,-2,418,936,0,659,0,530,1204,1
26535,20000,2,3,2,54,0,0,0,0,0,0,36330,17150,28083,25096,15386,15720,1309,2232,1255,544,565,1500,1
26536,30000,2,2,1,51,1,2,3,2,2,0,36490,18808,28322,29629,18008,18301,3000,0,1900,0,750,750,1
26537,80000,2,3,1,54,0,0,0,0,0,0,78939,78177,63924,54392,48834,48756,3300,3002,2202,3000,3000,2000,0
26538,390000,2,1,2,53,0,0,0,0,0,0,450,1540,690,0,0,0,1640,690,0,0,0,717,0
26539,30000,2,2,2,50,0,0,0,0,0,0,30743,13057,22778,24090,14063,14357,1499,2229,1551,504,531,523,0
26540,2.00E+05,2,3,1,51,1,0,0,0,0,0,0,1331,0,0,0,0,1331,0,0,0,0,0,0
26541,240000,2,3,2,59,1,2,0,0,0,0,63654,53043,63445,63729,63751,65421,0,3000,2000,3000,3000,3000,0
26542,30000,2,2,1,51,0,0,0,0,0,0,3734,1333,4952,6693,22761,10044,1333,4972,7629,33817,10056,298,1
26543,290000,2,2,1,51,0,0,0,0,0,0,6859,11310,2436,266,0,3412,11310,2436,266,0,3513,0,0
26544,2.00E+05,2,2,1,51,0,0,0,0,0,0,3433,735,735,2302,3138,316,736,735,2501,3139,316,6635,0
26545,280000,2,3,1,64,0,0,0,0,0,0,330070,133853,225022,229079,130108,133714,6976,4525,6125,4544,5688,5699,0
26546,2.00E+05,2,2,1,50,0,0,0,0,0,0,433,453,348,359,672,1620,463,347,559,573,1630,384,0
26547,5.00E+05,2,5,1,54,0,0,0,0,0,0,355353,354384,359522,362422,362550,358481,13690,23464,12921,15033,13788,13000,0
26548,520000,2,3,1,54,0,0,0,0,0,0,653063,571553,689627,706964,383160,284641,39600,30500,50000,15000,15000,0,0
26549,90000,2,3,1,53,0,0,0,0,0,0,837,0,2469,927,0,1654,0,2469,927,0,1655,827,0
26550,260000,2,2,1,54,0,0,0,0,0,0,36570,7834,20258,52574,18463,20226,9334,20034,52055,7000,8073,30113,0
26551,50000,2,3,1,51,0,0,0,0,0,0,33000,30454,22899,20995,11241,-861,3000,2200,2000,1000,0,39500,1
26552,80000,2,2,3,59,0,0,0,0,0,0,80893,78175,78723,90694,50400,50058,3799,3300,5600,1558,1635,1649,1
26553,220000,2,2,2,54,0,0,0,0,0,0,397334,301877,205800,205590,88572,80521,9000,22000,6000,4098,3500,3000,0
26554,3.00E+05,2,1,1,51,0,0,0,0,0,0,343333,147537,248925,0,0,0,9369,6725,0,0,0,0,0
26555,20000,2,1,1,53,1,2,2,2,0,0,8993,8313,20279,9394,11462,11410,0,2400,0,3458,3338,780,0
26556,50000,2,3,2,51,0,0,0,0,0,0,35436,37445,28585,29736,21356,23403,3446,2575,1756,3355,3503,2414,0
26557,20000,2,3,1,52,2,2,2,2,0,0,5683,5437,7282,7909,8781,8645,1000,2000,1000,1000,1000,0,1
26558,250000,2,1,1,53,0,0,2,0,0,0,8706,3484,70,90000,8068,2348,3609,0,90000,9058,0,1985,0
26559,50000,2,3,3,51,0,0,0,0,0,0,44788,45471,46394,47965,47455,48426,3363,2275,2599,1335,1366,1444,1
26560,50000,2,2,2,51,0,0,0,0,0,0,50566,50050,37005,20245,18620,18872,1739,2746,1299,1584,685,702,0
26561,50000,2,3,2,51,2,2,2,2,2,0,33335,33384,34554,35690,34817,36252,3000,2000,2000,0,3000,2000,0
26562,2.00E+05,2,3,1,51,1,0,0,0,0,0,-386,845,2350,23524,570,2622,1033,2350,15555,570,3633,1050,0
26563,80000,2,3,2,52,0,0,0,0,0,0,43635,38508,36060,30470,18306,7432,1633,2740,1200,355,7533,0,0
26564,50000,2,3,2,56,0,0,0,0,0,0,48355,48157,50427,49372,15417,16184,1799,2057,1695,500,1017,20698,0
26565,2.00E+05,2,3,1,55,2,2,3,2,2,2,359037,153587,263243,262906,165807,168588,9169,4742,5000,8000,7000,3000,0
26566,220000,2,3,1,54,0,0,0,0,0,0,94343,85378,98223,99763,88783,101878,3600,3500,5500,3500,3695,3728,0
26567,80000,2,3,1,55,0,0,0,0,0,0,78573,58115,64325,59653,55158,56277,3001,2500,2000,3000,3000,2000,0
26568,2.00E+05,2,3,1,50,0,0,0,0,0,0,390,380,390,390,380,380,390,390,590,390,390,390,0
26569,2.00E+05,2,3,1,51,0,0,0,0,0,0,99036,88535,99026,202662,103011,103384,3630,4500,5200,4500,3950,4300,0
26570,220000,2,3,1,52,2,0,0,0,0,0,330053,333857,296520,220570,121664,122871,9000,6200,6000,4500,5500,3000,1
26571,280000,2,1,1,56,0,0,2,0,0,0,-5,4508,2352,2209,1288,3552,4614,2,1109,1390,3561,3279,0
26572,250000,2,3,1,53,1,0,0,0,0,0,-33,3833,839,0,1762,0,3936,739,0,1753,0,0,0
26573,90000,2,3,1,55,0,0,0,0,0,0,39733,38373,36858,35447,33465,31680,3000,2000,2000,1400,1500,1712,0
26574,320000,2,1,1,58,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,434,0
26575,230000,2,2,1,53,0,0,0,0,0,0,330638,315308,229970,222229,21804,22052,6900,6794,5515,3000,1000,1000,0
26576,50000,2,3,2,51,0,0,2,0,0,0,390,780,390,390,380,1320,790,0,590,390,1330,0,0
26577,80000,2,3,1,51,0,0,0,0,0,0,6303,5133,4802,3096,1726,1015,1094,2075,1000,35,1015,390,0
26578,430000,2,2,2,51,0,0,0,0,0,0,436090,433888,409626,427223,363553,357476,17107,20025,19027,14015,13010,14006,0
26579,250000,2,1,1,51,1,0,0,0,0,0,0,545,3490,0,4788,0,646,3490,0,4789,0,0,0
26580,50000,2,2,1,51,2,2,2,2,3,2,35903,17338,28746,20623,20018,18227,3000,2000,2500,0,0,1000,0
26581,360000,2,3,3,58,0,0,0,0,0,0,35673,35817,-2,-2,-1,-1,1179,0,0,0,0,139,0
26582,450000,2,2,1,53,0,0,0,0,0,0,0,0,2225,5772,2150,670,0,2225,5790,3150,670,3625,0
26583,220000,1,2,2,22,0,0,0,0,0,0,99309,54318,40220,42362,41286,41225,1766,2000,2000,3000,3000,2000,1
26584,360000,1,1,1,34,0,0,0,0,0,0,3387,3758,-2360,223092,114251,117822,1036,2362,116590,4001,5001,4001,0
26585,20000,1,2,2,24,0,0,0,0,2,0,9035,5845,6793,9669,8382,8585,1300,2200,2000,0,500,396,1
26586,2.00E+05,1,1,2,27,0,0,2,0,0,0,386778,305583,202724,277469,184502,181528,33000,257,10000,10000,10000,17000,1
26587,20000,1,2,2,24,0,0,0,0,0,0,6335,7353,8473,9769,10057,10346,1300,2500,1600,500,600,700,1
26588,70000,1,1,2,28,1,0,0,2,2,2,-47,553,3455,3245,1686,1681,700,3000,0,0,0,4000,1
26589,80000,2,3,1,55,2,2,0,0,0,0,73905,70150,72027,73926,75584,77365,0,3000,5000,3000,3000,3000,1
26590,250000,2,2,2,55,0,0,0,0,0,0,603,1857,2470,3997,4731,8710,1967,2662,5997,1000,5000,1000,0
26591,90000,1,2,2,34,0,0,0,0,0,0,86375,87848,88065,90032,50802,50821,4004,4000,5005,3000,3000,2000,0
26592,2.00E+05,1,2,1,42,0,0,0,0,0,0,98430,88888,26238,27759,18774,20272,6000,2000,2000,3000,3000,2000,0
26593,230000,1,3,1,39,0,0,0,0,0,0,53673,75305,56484,39363,4867,2736,36000,5000,5000,4857,3736,0,0
26594,380000,1,1,2,32,0,0,0,0,0,0,387853,348873,689643,334456,328881,282421,13070,23000,26000,30095,11000,11000,0
26595,390000,1,2,2,29,0,0,0,0,0,0,3346,1475,3436,4969,5781,6681,3000,2000,1500,1000,1000,1000,0
26596,220000,1,1,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26597,20000,1,2,1,27,0,0,0,0,0,0,39339,30187,27592,24599,624,18845,1600,2295,1200,534,19563,628,0
26598,20000,1,2,1,41,1,0,0,0,0,0,0,3783,2200,27992,18166,0,3793,2203,17992,384,8,17839,0
26599,260000,1,1,2,25,1,0,2,2,0,0,0,10138,7858,0,0,0,10139,0,0,0,0,0,1
26600,240000,1,3,2,35,0,0,0,0,0,0,33339,10351,20000,20200,30000,24000,10733,20000,10200,30000,5000,21245,0
26601,30000,1,2,2,23,0,0,0,0,0,0,43300,0,0,0,0,0,0,0,0,0,0,0,0
26602,50000,1,2,2,24,0,0,0,0,0,0,5599,5585,7783,9943,8208,10070,1300,2200,1200,500,1000,500,0
26603,30000,1,2,2,23,1,2,0,0,0,0,39773,38707,29235,24040,500,22282,0,2600,1000,0,33393,1000,0
26604,20000,1,1,2,23,0,0,0,0,0,0,39347,18055,2059,2576,1834,1082,3600,2200,1500,300,300,942,0
26605,80000,1,1,2,23,0,0,0,0,0,0,9383,8505,3258,2942,2313,1367,9643,3267,2955,3753,5,7949,0
26606,20000,1,2,2,23,3,2,2,6,6,6,3400,3400,2400,2400,2400,1800,0,0,0,0,0,0,1
26607,50000,1,2,2,23,0,0,0,0,0,0,40698,43018,43344,26952,16888,17230,3000,2230,1600,500,500,19742,0
26608,90000,1,1,2,23,0,0,0,0,0,0,90888,85383,69482,60244,22640,3270,6000,4007,50055,15050,3370,16488,0
26609,50000,1,2,2,24,0,0,0,0,0,0,999,583,-7,2636,-38,13000,694,0,2655,0,13039,128,0
26610,20000,1,2,2,23,0,0,2,2,4,3,30308,14873,27432,29549,18848,18358,4973,3000,2700,0,0,1000,1
26611,30000,1,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26612,50000,1,2,2,23,1,2,0,0,0,0,53339,51185,52334,49322,8027,8603,0,3200,5110,33355,700,1700,0
26613,20000,1,2,2,23,0,0,0,0,0,0,39378,18853,26648,29395,20271,20445,3000,2500,5000,3000,3000,2900,0
26614,20000,1,2,2,22,1,2,0,0,0,0,39533,17583,29236,20090,17366,17128,0,2736,1619,903,1000,869,0
26615,20000,1,2,2,23,3,2,2,0,2,2,38783,13355,0,20359,18044,20325,0,0,20559,0,3577,0,0
26616,50000,1,3,2,22,2,0,0,0,0,0,47033,48433,44450,956,876,1876,3643,2250,956,30,1000,1000,1
26617,20000,1,2,2,22,0,0,0,2,0,0,39555,17153,29637,29672,20116,17617,3000,3200,1000,3000,1000,1100,0
26618,20000,1,2,2,23,0,0,0,2,0,0,34784,15483,28209,27522,18026,18082,1363,2779,0,795,1500,0,0
26619,50000,1,2,2,23,0,0,0,0,0,0,48343,48445,52060,50033,8288,7877,3000,2422,5179,5500,500,500,1
26620,20000,1,2,2,23,2,0,0,2,2,2,5333,5410,8727,9432,8078,8110,1373,2570,0,943,331,0,1
26621,20000,1,2,2,23,0,0,0,0,0,0,998,780,390,3622,3685,3126,790,390,5622,108,356,98,1
26622,20000,1,1,2,22,0,0,0,0,0,0,36630,17445,28534,29245,18547,18847,3000,2000,1279,1000,1000,764,0
26623,20000,1,2,2,22,0,0,0,0,0,0,8780,4050,2774,3764,4001,5134,1100,2300,1200,300,1300,0,0
26624,50000,1,2,2,25,0,0,0,0,0,0,33669,13555,22905,23499,13883,13854,1603,2522,1505,1000,1000,1000,0
26625,30000,1,2,2,25,0,0,0,0,0,0,7653,8854,20062,22592,12580,13716,1600,2500,2000,1500,1500,1500,1
26626,270000,1,1,2,26,0,0,0,0,0,0,338084,113313,207396,96064,86884,83711,3900,23000,5595,3030,3090,2916,0
26627,50000,1,2,2,23,0,0,0,0,0,2,53550,0,0,0,15238,14853,0,0,0,15339,0,540,1
26628,60000,1,2,2,24,2,0,0,0,0,0,37039,35100,22023,26973,12410,11844,1696,2000,1000,1000,6000,5000,1
26629,50000,1,3,2,26,0,0,0,0,0,0,50336,48887,49299,49203,48668,48507,3000,3000,2200,3000,3000,2300,0
26630,50000,1,2,2,22,0,0,0,0,0,0,46833,47333,22469,29297,18784,17263,4000,2442,29197,534,799,3200,0
26631,50000,1,2,2,24,0,0,0,0,0,0,49907,48355,34833,29624,28133,28340,1963,2539,1200,719,53955,1001,0
26632,2.00E+05,1,3,2,24,1,2,0,0,0,0,300364,87551,66365,62923,8388,6076,107,2793,2105,313,307,2004,0
26633,20000,1,1,2,25,0,0,0,0,0,0,5643,5553,7683,9040,8222,8580,1113,2243,1500,334,500,377,0
26634,80000,1,1,2,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26635,3.00E+05,1,2,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26636,20000,1,1,2,23,1,2,0,0,0,2,9030,8707,8529,9505,10127,8677,0,2392,1500,900,0,500,1
26637,30000,1,1,2,24,0,0,2,0,3,2,5857,30180,28794,6650,6118,2235,19794,0,6650,0,0,13000,0
26638,50000,1,1,2,24,0,0,0,0,0,0,30473,18077,20094,29559,16785,17233,1700,2642,1600,500,1000,1300,0
26639,30000,1,1,2,24,0,0,0,0,0,0,3436,3538,3437,5365,6275,7172,1300,2200,2000,1000,1000,2000,0
26640,90000,1,1,2,26,1,0,0,0,0,0,0,0,403,33992,30738,28018,0,403,55992,1000,1000,1000,0
26641,20000,1,1,2,23,2,2,2,2,2,2,5996,7040,7897,7622,8284,8016,1300,2227,0,800,0,1500,1
26642,80000,1,1,2,23,0,0,0,0,0,0,444,444,444,999,888,444,444,444,999,444,0,1038,0
26643,90000,1,2,2,24,0,0,0,0,0,0,86734,81384,78767,74007,28480,27841,7016,3700,2506,595,570,67,0
26644,20000,1,3,2,24,2,0,0,2,2,2,8395,8310,22230,22644,12250,11810,1160,2970,0,1100,0,1000,1
26645,30000,1,2,2,24,0,0,0,0,0,0,3473,380,390,390,0,780,390,390,590,0,780,0,1
26646,20000,1,2,2,23,0,0,0,0,0,0,9984,8874,9900,9942,8250,8403,1300,2300,1051,1000,3000,464,1
26647,70000,1,1,2,25,0,0,0,0,0,0,33033,38034,26363,22597,21770,18525,3003,2435,1295,1000,1000,1001,0
26648,40000,1,1,2,26,2,0,0,2,2,0,36460,37548,40527,42036,38103,38845,3000,3900,1500,0,1600,1600,1
26649,270000,1,2,2,26,0,0,0,0,0,0,345354,143378,87885,94534,74758,78633,9000,3500,5000,4000,6000,0,1
26650,20000,1,2,2,24,1,2,2,0,0,0,9774,10400,0,0,0,0,1000,0,0,0,0,0,0
26651,30000,1,2,2,25,2,0,0,0,0,0,39608,37471,29075,26022,13800,0,1600,3000,1200,139,0,0,0
26652,20000,1,2,2,24,1,2,2,2,2,2,6496,5345,8965,9672,8525,8228,0,3000,0,1000,0,800,1
26653,50000,1,1,2,24,0,0,0,0,0,0,48063,47003,23063,25224,14187,13872,3000,2000,2000,3000,3000,2000,0
26654,30000,1,5,2,24,0,0,0,0,2,2,33653,33555,23804,25669,24887,0,1369,2527,2591,0,0,0,0
26655,50000,1,1,2,24,0,0,2,0,0,0,30033,35743,34435,30959,27428,24222,7000,426,5000,3000,3000,3000,0
26656,20000,1,3,2,24,1,2,0,0,0,0,30464,18333,29004,29559,18176,18441,4,2640,1599,1000,1001,1004,0
26657,20000,1,2,2,25,0,0,0,0,0,0,3684,4715,5785,7234,3535,4323,1100,2255,1500,1000,1000,1000,1
26658,50000,1,2,2,24,1,0,0,0,0,0,-3000,0,0,0,0,0,1000,0,0,0,3000,0,0
26659,50000,1,2,2,24,1,2,2,0,0,0,59397,55551,54083,50000,10135,8852,3000,0,1000,10135,358,403,1
26660,50000,1,2,2,25,0,0,2,2,0,0,47077,48873,26022,24229,18546,18473,3900,0,1655,53955,705,798,0
26661,260000,1,2,2,25,0,0,0,0,0,0,60905,53805,72405,92926,84278,83641,3000,7500,15000,3558,11359,2043,0
26662,50000,1,2,2,24,0,0,0,0,2,0,50340,15518,29520,22203,20101,20402,3000,5000,2500,0,1000,2000,0
26663,30000,1,1,2,24,0,0,0,0,0,0,34857,15303,27333,29735,18852,18185,3000,2597,2000,835,698,701,0
26664,60000,1,2,2,27,5,4,3,2,0,0,67940,55857,64005,62769,51722,44856,0,0,0,51733,16000,1100,1
26665,250000,1,2,2,25,0,0,0,0,0,0,353933,153573,253309,252357,153133,0,6600,5509,5672,5787,0,832,0
26666,30000,1,3,2,26,0,0,2,0,0,0,35535,38738,27999,29097,28670,7770,3641,0,1000,573,1000,0,0
26667,20000,1,1,2,26,0,0,0,0,0,0,587,3185,2758,3720,3820,0,3196,2500,5720,100,0,0,0
26668,20000,1,2,2,26,0,0,0,0,0,0,38838,15348,0,0,0,18125,1300,0,0,0,19135,1000,0
26669,50000,1,2,1,24,0,0,0,0,0,0,37333,17851,28689,29294,18517,18183,1600,2700,1600,1300,1000,1000,0
26670,2.00E+05,1,1,2,33,0,0,0,0,0,0,66473,57010,67627,69095,68445,71242,3397,2475,2515,3434,3863,3000,0
26671,70000,1,2,2,25,0,0,0,0,0,0,60739,51507,68092,69029,-61372,78256,3600,7500,5192,35300,103000,12152,0
26672,250000,1,1,1,28,0,0,0,0,0,0,345738,145340,248755,233424,101284,73255,6003,6009,5259,149,1866,0,0
26673,230000,1,5,2,27,1,2,0,0,0,0,336378,138545,232045,229204,121641,123470,0,5225,5527,4500,8908,5,0
26674,20000,1,3,2,27,0,0,0,0,2,2,33633,14884,26432,29935,18235,18535,1696,2000,5000,0,1600,0,0
26675,60000,1,1,2,27,0,0,0,0,0,0,3365,18314,23272,9727,8552,8802,19314,23000,2000,3000,3000,0,0
26676,50000,1,2,2,24,0,0,0,0,0,0,50603,50115,48063,43797,8226,8628,3600,2505,2551,530,3000,1000,0
26677,220000,1,2,2,27,0,0,0,0,0,0,65795,54155,73077,62299,66308,66383,3161,20000,2205,5000,1983,1982,0
26678,250000,1,1,2,26,0,0,0,0,0,0,33707,13118,222270,27949,23158,67745,16409,96373,29005,5031,50000,4004,0
26679,50000,1,2,2,25,0,0,0,0,0,0,47034,47531,47633,47492,48162,48826,3100,2500,2000,3000,1685,2000,0
26680,40000,1,1,2,26,1,0,0,0,0,0,0,0,0,0,2605,3554,0,0,0,3505,1000,2000,0
26681,90000,1,3,2,27,2,2,2,2,2,0,88073,80331,92898,92334,58253,58518,4600,4000,2090,0,3078,2900,1
26682,70000,1,1,2,27,0,0,0,0,0,0,64337,58844,30206,0,0,5000,3600,2000,0,0,5000,5862,0
26683,20000,1,1,2,27,0,0,0,0,0,0,39638,30571,29089,29659,18453,18108,1610,2323,1600,830,700,674,0
26684,30000,1,1,2,24,0,0,0,2,0,0,38436,38845,32072,30249,30354,28088,1900,3300,0,1500,1500,1300,0
26685,20000,1,2,2,25,1,2,0,0,0,0,39099,18114,28437,29267,18686,16876,0,2370,1200,1000,5000,1500,0
26686,60000,1,2,2,25,2,0,0,0,0,0,60760,50011,62333,60092,38887,38422,3740,2793,2210,938,1188,0,1
26687,50000,1,2,2,26,1,2,0,0,2,2,36433,15851,26889,29909,18281,20675,0,2294,5515,0,1700,0,0
26688,50000,1,1,2,25,2,0,0,0,0,0,48966,48885,50760,49535,30358,30302,3130,2905,1911,1100,1100,1200,0
26689,20000,1,2,2,25,0,0,0,0,0,0,7806,8515,7852,9704,8877,8063,1114,2292,1155,318,339,331,1
26690,20000,1,3,2,22,1,4,3,2,0,0,33435,31410,20786,29994,10700,0,630,0,5,0,0,0,1
26691,220000,1,1,2,26,0,0,0,0,0,0,58303,57851,47409,47743,45654,26525,3179,2292,1525,18335,1500,2000,0
26692,30000,1,2,2,26,1,2,0,0,0,0,33873,31333,22555,23974,14500,16500,0,2672,2000,3000,3000,2000,0
26693,2.00E+05,1,1,2,27,0,0,0,0,0,0,3593,3533,7990,20392,7042,5682,3633,7990,6000,0,3000,5000,1
26694,70000,1,2,2,27,0,0,0,0,0,0,37058,58481,50890,50992,54122,58227,63996,2047,1961,4000,5000,3044,0
26695,80000,1,3,2,27,0,0,2,2,2,0,30300,58714,62263,62756,61148,62464,60000,4000,2200,0,3300,5108,0
26696,80000,1,2,1,28,0,0,0,0,0,0,83099,81448,79887,76067,73077,76884,10000,5000,10000,5500,5000,5000,0
26697,20000,1,2,2,24,0,0,0,0,0,0,4093,5315,6467,7500,7487,8170,1300,2400,1500,370,795,0,0
26698,20000,1,2,2,23,0,0,0,0,0,0,8579,3714,4258,4654,3080,0,1060,2204,1000,31,0,0,0
26699,60000,1,3,2,25,0,0,0,0,0,0,56753,57530,59869,59942,28834,27461,3700,3769,2752,1300,1561,1504,0
26700,50000,1,2,2,27,0,0,0,0,0,0,47453,48553,50297,36264,37616,38062,3000,2500,2000,3000,3000,2000,1
26701,220000,1,1,2,28,0,0,0,0,0,0,307560,100385,79889,70062,70801,72754,4034,3007,5200,3500,3000,3000,1
26702,220000,1,1,1,29,1,2,0,0,0,0,36845,33383,22896,9097,7802,7817,66,2524,1511,1000,391,1000,0
26703,40000,1,1,2,29,1,2,2,2,2,2,37683,35775,39982,39979,38478,38328,0,3700,0,1300,0,0,0
26704,360000,1,1,2,29,0,0,0,0,0,0,6003,5858,-2,592,-8,-8,6974,2,595,0,0,0,0
26705,320000,1,2,1,29,0,0,0,0,0,0,48998,33175,26784,9559,11022,11853,6106,3394,2100,1580,1016,1078,0
26706,230000,1,1,2,27,0,0,0,0,0,0,3439,3548,2958,2462,2573,2402,3666,2020,1566,3581,3509,3013,0
26707,230000,1,2,2,26,2,2,2,0,0,0,337304,138188,233522,233292,103161,103031,7000,0,5155,5000,5000,5000,1
26708,50000,1,2,2,26,0,0,0,0,0,0,47663,43814,38734,23252,18860,18486,1799,2549,1611,800,803,760,0
26709,50000,1,1,2,25,0,0,0,0,0,0,45636,15533,20745,9994,16828,13051,3000,9537,5000,10000,5000,2000,0
26710,360000,1,3,1,27,0,0,0,0,0,0,3097,778,2999,-2,-1,-1,790,3022,0,0,0,0,0
26711,260000,1,3,2,27,2,2,2,0,0,0,70373,80155,34775,34073,15676,88436,11460,0,152959,1800,90000,3300,1
26712,2.00E+05,1,1,2,26,0,0,0,0,0,0,36330,3838,6722,-790,-780,-780,3939,4000,790,0,0,0,0
26713,30000,1,3,2,26,2,2,2,2,2,2,34598,13888,25467,24923,17682,16302,3000,2000,0,3009,0,2000,0
26714,360000,1,1,2,26,0,0,0,0,0,0,50536,38318,24996,27509,5486,5285,1637,2670,1062,514,113,245,0
26715,20000,1,1,2,28,0,0,0,0,0,0,39363,34738,28808,29302,18885,18400,1310,3290,1500,1000,860,900,0
26716,80000,1,2,2,27,1,2,2,2,2,2,63467,55811,68247,69532,68808,70544,6000,3200,2000,3000,3000,4000,1
26717,490000,1,1,2,28,0,0,0,0,0,0,335669,305515,244853,232269,118888,78223,10041,7425,7025,44334,3119,2780,0
26718,20000,1,1,2,22,0,0,0,0,0,0,3483,45,925,352,105,0,46,925,552,105,0,1000,0
26719,20000,1,2,2,23,0,0,0,0,0,0,33433,14885,25927,22939,10782,12588,3000,2667,2509,3000,3000,2000,0
26720,30000,1,2,2,25,1,2,0,0,2,2,33935,13411,24290,26229,15663,17250,1000,2300,2275,0,3000,0,1
26721,50000,1,2,2,26,0,0,0,0,0,0,47053,47874,40933,26603,16832,17287,1739,2756,1276,505,637,633,0
26722,340000,1,2,2,25,0,0,0,0,0,0,370737,174035,277359,273334,176605,180205,6401,6502,6101,5301,6501,6601,0
26723,280000,1,1,2,26,0,0,0,0,0,0,389,-3811,-2822,226994,128020,131708,0,0,151555,4309,5350,4099,0
26724,40000,1,1,2,26,0,0,0,2,0,0,38333,35383,38744,39907,38833,38646,1600,4950,1500,3000,1500,1500,0
26725,240000,1,1,2,27,0,0,0,0,0,0,34603,13535,9032,0,0,0,6063,9032,0,0,0,0,0
26726,220000,1,1,2,27,0,0,0,0,0,0,36037,33305,29204,29447,12411,5555,3016,3004,5059,1000,5000,4002,0
26727,250000,1,1,2,26,0,0,0,0,0,0,600,350,2402,2360,70,420,360,2042,1000,70,660,0,0
26728,260000,1,2,2,24,0,0,0,0,0,0,77838,75054,73992,73246,71321,141484,3300,3275,5000,3000,3000,3500,0
26729,50000,1,3,2,24,1,2,2,0,0,0,53354,53551,52056,49525,42188,18838,3311,0,2175,3000,6573,0,1
26730,50000,1,1,2,24,0,0,0,0,0,0,33393,33755,34426,34725,18048,18583,3000,2500,1555,1500,3000,1501,0
26731,40000,1,1,2,24,0,0,0,0,0,0,39868,35714,27352,22567,18388,18353,1369,2700,6000,800,800,800,0
26732,70000,1,1,2,24,0,0,0,0,0,0,36863,7553,8670,9764,8854,10144,1300,2400,1500,500,500,1000,0
26733,320000,1,2,2,27,0,0,0,0,0,0,33936,355040,242092,242950,237818,237762,340101,9022,9559,8334,8535,9052,0
26734,40000,1,1,2,28,2,0,0,0,0,2,3893,1888,2726,42720,42218,38774,1999,2726,51710,3800,0,1500,1
26735,50000,1,1,2,27,0,0,0,0,0,0,658,4150,3225,656,176,0,4179,3225,656,175,0,476,0
26736,240000,1,1,2,27,0,0,0,0,0,0,330905,133380,222024,222367,67820,66585,6067,6723,5069,5000,3300,3000,0
26737,80000,1,2,2,27,1,2,2,2,2,2,53576,53138,56657,57340,55823,58260,0,6000,2200,0,3500,3500,1
26738,230000,1,1,1,27,0,0,0,0,0,0,3737,0,8879,9034,8585,7708,0,7779,1100,1000,1000,1000,0
26739,50000,1,2,2,23,1,2,2,2,2,2,6383,5034,7925,9632,8855,8585,0,2000,1000,500,3,500,1
26740,260000,1,1,2,27,0,0,2,0,0,0,703,3443,2552,4227,1255,1554,3443,27,5217,0,1000,888,1
26741,2.00E+05,1,3,2,26,2,0,0,0,0,0,73763,53838,34228,26429,22186,15873,6041,24032,15021,15007,15005,14012,1
26742,230000,1,3,2,27,2,0,0,0,0,0,3985,1555,2306,2049,0,0,1671,2306,2059,0,0,1497,0
26743,230000,1,3,2,29,0,0,0,0,0,0,65863,57857,69945,74092,75653,77258,3699,3776,5925,3795,3815,2929,0
26744,2.00E+05,1,2,2,28,1,2,2,2,0,0,96469,88750,200783,99999,58404,35078,7000,4000,59,5000,5000,10000,0
26745,260000,1,2,2,30,0,0,0,0,0,0,3397,1835,2329,2332,-4,-4,1941,2645,2559,0,0,0,0
26746,60000,1,1,2,29,0,0,0,0,0,0,33335,31453,32499,26773,11568,8727,6060,6037,5095,5000,5000,3832,0
26747,220000,1,1,2,29,1,2,2,2,2,2,33033,30315,33227,32296,34320,33634,0,3400,0,3575,0,2671,1
26748,50000,1,1,2,29,0,0,0,0,0,0,3359,1855,5592,20676,671,8826,1961,5607,11906,573,9855,7627,1
26749,260000,1,2,2,27,0,0,0,0,0,0,3363,1573,2579,2323,2287,3442,1691,2727,2525,3398,3563,2637,0
